date_time,ds_stage_ft,ds_q_cfs,us_stage_ft,us_q_cfs
2024-07-21 22:45,0.9405,3.756789617,0.6465,3.556658648
2024-07-21 23:00,0.9345,3.662812381,0.6425,3.484051342
2024-07-21 23:15,0.9395,3.741035824,0.6545,3.704278359
2024-07-21 23:30,0.9345,3.662812381,0.6535,3.685650296
2024-07-21 23:45,0.9355,3.678384384,0.6505,3.630067275
2024-07-22,0.9315,3.616314182,0.6485,3.593262725
2024-07-22 00:15,0.9315,3.616314182,0.6465,3.556658648
2024-07-22 00:30,0.9325,3.631777295,0.6465,3.556658648
2024-07-22 00:45,0.9175,3.403631454,0.6455,3.538431742
2024-07-22 01:00,0.9215,3.463675115,0.6395,3.430121039
2024-07-22 01:15,0.9235,3.493913546,0.6365,3.376640348
2024-07-22 01:30,0.9205,3.448610073,0.6335,3.323608778
2024-07-22 01:45,0.9125,3.329387832,0.6285,3.236219535
2024-07-22 02:00,0.9075,3.256043423,0.6275,3.218891027
2024-07-22 02:15,0.9105,3.299942274,0.6305,3.271025837
2024-07-22 02:30,0.9085,3.270640463,0.6275,3.218891027
2024-07-22 02:45,0.9125,3.329387832,0.6285,3.236219535
2024-07-22 03:00,0.9105,3.299942274,0.6295,3.253597799
2024-07-22 03:15,0.9075,3.256043423,0.6345,3.341236096
2024-07-22 03:30,0.9165,3.388710698,0.6285,3.236219535
2024-07-22 03:45,0.9145,3.358977264,0.6295,3.253597799
2024-07-22 04:00,0.9085,3.270640463,0.6285,3.236219535
2024-07-22 04:15,0.8935,3.055445878,0.6205,3.098983059
2024-07-22 04:30,0.9055,3.226956994,0.6285,3.236219535
2024-07-22 04:45,0.9015,3.169214288,0.6245,3.167203849
2024-07-22 05:00,0.8995,3.140557755,0.6295,3.253597799
2024-07-22 05:15,0.9005,3.154868134,0.6205,3.098983059
2024-07-22 05:30,0.8995,3.140557755,0.6235,3.150074177
2024-07-22 05:45,0.8955,3.08367368,0.6195,3.082051924
2024-07-22 06:00,0.8915,3.027360725,0.6155,3.014823067
2024-07-22 06:15,0.8935,3.055445878,0.6255,3.184383202
2024-07-22 06:30,0.8945,3.069541939,0.6215,3.115963801
2024-07-22 06:45,0.8895,2.999418091,0.6095,2.915464739
2024-07-22 07:00,0.8845,2.930184161,0.6085,2.899078017
2024-07-22 07:15,0.8825,2.902739304,0.6075,2.882740672
2024-07-22 07:30,0.8685,2.714591651,0.5925,2.643592474
2024-07-22 07:45,0.8445,2.408098087,0.5755,2.385898779
2024-07-22 08:00,0.8335,2.274340686,0.5655,2.240897091
2024-07-22 08:15,0.8105,2.008177405,0.5385,1.873557584
2024-07-22 08:30,0.8005,1.898111078,0.5275,1.733937615
2024-07-22 08:45,0.7975,1.86575528,0.5215,1.660213239
2024-07-22 09:00,0.7965,1.855037947,0.5235,1.684597762
2024-07-22 09:15,0.8035,1.93077298,0.5275,1.733937615
2024-07-22 09:30,0.7985,1.876506567,0.5185,1.623992669
2024-07-22 09:45,0.7905,1.791445873,0.5175,1.612014039
2024-07-22 10:00,0.7945,1.833705062,0.5205,1.648092245
2024-07-22 10:15,0.8045,1.941728394,0.5275,1.733937615
2024-07-22 10:30,0.7905,1.791445873,0.5165,1.600082816
2024-07-22 10:45,0.7935,1.823089471,0.5195,1.63601873
2024-07-22 11:00,0.8015,1.908964342,0.5275,1.733937615
2024-07-22 11:15,0.7925,1.812507756,0.5225,1.672381737
2024-07-22 11:30,0.8045,1.941728394,0.5295,1.758893326
2024-07-22 11:45,0.8065,1.963741506,0.5275,1.733937615
2024-07-22 12:00,0.8055,1.952717896,0.5295,1.758893326
2024-07-22 12:15,0.8125,2.030600496,0.5335,1.809377265
2024-07-22 12:30,0.8125,2.030600496,0.5445,1.952155031
2024-07-22 12:45,0.8055,1.952717896,0.5335,1.809377265
2024-07-22 13:00,0.8145,2.05316055,0.5395,1.886537266
2024-07-22 13:15,0.8175,2.087257767,0.5455,1.965422614
2024-07-22 13:30,0.8145,2.05316055,0.5375,1.860625806
2024-07-22 13:45,0.8095,1.997017173,0.5325,1.796684657
2024-07-22 14:00,0.8045,1.941728394,0.5345,1.82211766
2024-07-22 14:15,0.7995,1.887291827,0.5325,1.796684657
2024-07-22 14:30,0.8155,2.064491986,0.5445,1.952155031
2024-07-22 14:45,0.8165,2.075857718,0.5425,1.925763963
2024-07-22 15:00,0.8125,2.030600496,0.5455,1.965422614
2024-07-22 15:15,0.8095,1.997017173,0.5415,1.912640433
2024-07-22 15:30,0.8145,2.05316055,0.5475,1.992101991
2024-07-22 15:45,0.8085,1.985891126,0.5415,1.912640433
2024-07-22 16:00,0.8055,1.952717896,0.5345,1.82211766
2024-07-22 16:15,0.7955,1.844354547,0.5275,1.733937615
2024-07-22 16:30,0.8005,1.898111078,0.5325,1.796684657
2024-07-22 16:45,0.8055,1.952717896,0.5385,1.873557584
2024-07-22 17:00,0.8105,2.008177405,0.5445,1.952155031
2024-07-22 17:15,0.7975,1.86575528,0.5335,1.809377265
2024-07-22 17:30,0.7915,1.801959897,0.5325,1.796684657
2024-07-22 17:45,0.7805,1.688162259,0.5175,1.612014039
2024-07-22 18:00,0.7935,1.823089471,0.5265,1.721531241
2024-07-22 18:15,0.7925,1.812507756,0.5255,1.70917249
2024-07-22 18:30,0.7945,1.833705062,0.5245,1.696861339
2024-07-22 18:45,0.8035,1.93077298,0.5295,1.758893326
2024-07-22 19:00,0.8075,1.974799243,0.5415,1.912640433
2024-07-22 19:15,0.8155,2.064491986,0.5495,2.0189738
2024-07-22 19:30,0.8265,2.191405501,0.5525,2.059642713
2024-07-22 19:45,0.8275,2.203149734,0.5725,2.341887733
2024-07-22 20:00,0.8315,2.250472045,0.5735,2.356509402
2024-07-22 20:15,0.8515,2.495409025,0.5815,2.475236708
2024-07-22 20:30,0.8455,2.420466456,0.5835,2.505406504
2024-07-22 20:45,0.8575,2.571609818,0.5925,2.643592474
2024-07-22 21:00,0.8545,2.533351907,0.5935,2.659191511
2024-07-22 21:15,0.8585,2.584432543,0.5935,2.659191511
2024-07-22 21:30,0.8485,2.4577807,0.5875,2.566332813
2024-07-22 21:45,0.8505,2.482831323,0.5895,2.597089653
2024-07-22 22:00,0.8485,2.4577807,0.5915,2.628042498
2024-07-22 22:15,0.8605,2.610183228,0.6005,2.769760183
2024-07-22 22:30,0.8615,2.623111224,0.5995,2.753817154
2024-07-22 22:45,0.8565,2.558822148,0.5915,2.628042498
2024-07-22 23:00,0.8675,2.701417421,0.6035,2.817884675
2024-07-22 23:15,0.8665,2.688278418,0.5985,2.737923326
2024-07-22 23:30,0.8615,2.623111224,0.6005,2.769760183
2024-07-22 23:45,0.8665,2.688278418,0.6015,2.785752433
2024-07-23,0.8575,2.571609818,0.5925,2.643592474
2024-07-23 00:15,0.8545,2.533351907,0.5895,2.597089653
2024-07-23 00:30,0.8585,2.584432543,0.6015,2.785752433
2024-07-23 00:45,0.8655,2.675174626,0.6005,2.769760183
2024-07-23 01:00,0.8645,2.662106028,0.5995,2.753817154
2024-07-23 01:15,0.8615,2.623111224,0.5965,2.706283195
2024-07-23 01:30,0.8625,2.636074344,0.6015,2.785752433
2024-07-23 01:45,0.8615,2.623111224,0.5975,2.722078679
2024-07-23 02:00,0.8695,2.727801126,0.6045,2.834024706
2024-07-23 02:15,0.8425,2.383465814,0.5855,2.535771818
2024-07-23 02:30,0.8655,2.675174626,0.6045,2.834024706
2024-07-23 02:45,0.8595,2.59729034,0.5945,2.67483963
2024-07-23 03:00,0.8605,2.610183228,0.6075,2.882740672
2024-07-23 03:15,0.8585,2.584432543,0.5975,2.722078679
2024-07-23 03:30,0.8545,2.533351907,0.6005,2.769760183
2024-07-23 03:45,0.8605,2.610183228,0.6005,2.769760183
2024-07-23 04:00,0.8615,2.623111224,0.6055,2.850214036
2024-07-23 04:15,0.8615,2.623111224,0.6015,2.785752433
2024-07-23 04:30,0.8585,2.584432543,0.6065,2.866452685
2024-07-23 04:45,0.8585,2.584432543,0.6015,2.785752433
2024-07-23 05:00,0.8615,2.623111224,0.6095,2.915464739
2024-07-23 05:15,0.8615,2.623111224,0.6055,2.850214036
2024-07-23 05:30,0.8645,2.662106028,0.6015,2.785752433
2024-07-23 05:45,0.8635,2.649072607,0.6075,2.882740672
2024-07-23 06:00,0.8565,2.558822148,0.6045,2.834024706
2024-07-23 06:15,0.8635,2.649072607,0.6075,2.882740672
2024-07-23 06:30,0.8635,2.649072607,0.6035,2.817884675
2024-07-23 06:45,0.8625,2.636074344,0.6075,2.882740672
2024-07-23 07:00,0.8455,2.420466456,0.5925,2.643592474
2024-07-23 07:15,0.8455,2.420466456,0.5825,2.490297177
2024-07-23 07:30,0.8165,2.075857718,0.5575,2.128388916
2024-07-23 07:45,0.8025,1.919851636,0.5405,1.899564875
2024-07-23 08:00,0.7795,1.678019122,0.5165,1.600082816
2024-07-23 08:15,0.7675,1.558916205,0.5115,1.541136933
2024-07-23 08:30,0.7765,1.647791208,0.5135,1.564573337
2024-07-23 08:45,0.7655,1.539533598,0.4985,1.393399041
2024-07-23 09:00,0.7615,1.501167936,0.5055,1.471961126
2024-07-23 09:15,0.7725,1.607956732,0.5085,1.506336703
2024-07-23 09:30,0.7635,1.520284231,0.4995,1.404481203
2024-07-23 09:45,0.7725,1.607956732,0.5165,1.600082816
2024-07-23 10:00,0.7775,1.657833616,0.5175,1.612014039
2024-07-23 10:15,0.7795,1.678019122,0.5145,1.576362489
2024-07-23 10:30,0.7715,1.5980818,0.5185,1.623992669
2024-07-23 10:45,0.7835,1.718793455,0.5225,1.672381737
2024-07-23 11:00,0.7835,1.718793455,0.5195,1.63601873
2024-07-23 11:15,0.7855,1.739382604,0.5205,1.648092245
2024-07-23 11:30,0.7795,1.678019122,0.5225,1.672381737
2024-07-23 11:45,0.7805,1.688162259,0.5155,1.588198974
2024-07-23 12:00,0.7815,1.698339014,0.5155,1.588198974
2024-07-23 12:15,0.7905,1.791445873,0.5215,1.660213239
2024-07-23 12:30,0.7795,1.678019122,0.5215,1.660213239
2024-07-23 12:45,0.7885,1.770519255,0.5185,1.623992669
2024-07-23 13:00,0.7875,1.760106621,0.5285,1.746391635
2024-07-23 13:15,0.7805,1.688162259,0.5245,1.696861339
2024-07-23 13:30,0.7755,1.637782336,0.5125,1.552831494
2024-07-23 13:45,0.7835,1.718793455,0.5275,1.733937615
2024-07-23 14:00,0.7905,1.791445873,0.5235,1.684597762
2024-07-23 14:15,0.7835,1.718793455,0.5265,1.721531241
2024-07-23 14:30,0.7885,1.770519255,0.5165,1.600082816
2024-07-23 14:45,0.7795,1.678019122,0.5185,1.623992669
2024-07-23 15:00,0.7805,1.688162259,0.5165,1.600082816
2024-07-23 15:15,0.7815,1.698339014,0.5275,1.733937615
2024-07-23 15:30,0.7855,1.739382604,0.5205,1.648092245
2024-07-23 15:45,0.7735,1.617865118,0.5235,1.684597762
2024-07-23 16:00,0.7805,1.688162259,0.5225,1.672381737
2024-07-23 16:15,0.7795,1.678019122,0.5215,1.660213239
2024-07-23 16:30,0.7845,1.729071181,0.5235,1.684597762
2024-07-23 16:45,0.7815,1.698339014,0.5165,1.600082816
2024-07-23 17:00,0.7665,1.549208236,0.5095,1.517889563
2024-07-23 17:15,0.7695,1.578432217,0.5045,1.46059685
2024-07-23 17:30,0.7655,1.539533598,0.5075,1.494831027
2024-07-23 17:45,0.7665,1.549208236,0.5025,1.438009521
2024-07-23 18:00,0.7665,1.549208236,0.5065,1.48337251
2024-07-23 18:15,0.7625,1.51070946,0.5065,1.48337251
2024-07-23 18:30,0.7585,1.472742639,0.5035,1.449279657
2024-07-23 18:45,0.7615,1.501167936,0.5075,1.494831027
2024-07-23 19:00,0.7615,1.501167936,0.5075,1.494831027
2024-07-23 19:15,0.7715,1.5980818,0.5175,1.612014039
2024-07-23 19:30,0.7865,1.749727744,0.5285,1.746391635
2024-07-23 19:45,0.7795,1.678019122,0.5255,1.70917249
2024-07-23 20:00,0.8025,1.919851636,0.5405,1.899564875
2024-07-23 20:15,0.8045,1.941728394,0.5465,1.97873826
2024-07-23 20:30,0.8215,2.133201495,0.5605,2.170216414
2024-07-23 20:45,0.8175,2.087257767,0.5615,2.184255673
2024-07-23 21:00,0.8145,2.05316055,0.5615,2.184255673
2024-07-23 21:15,0.8185,2.09869215,0.5655,2.240897091
2024-07-23 21:30,0.8225,2.144773404,0.5705,2.312790326
2024-07-23 21:45,0.8205,2.121663996,0.5715,2.327314714
2024-07-23 22:00,0.8215,2.133201495,0.5765,2.400666527
2024-07-23 22:15,0.8295,2.226741776,0.5815,2.475236708
2024-07-23 22:30,0.8185,2.09869215,0.5705,2.312790326
2024-07-23 22:45,0.8135,2.041863393,0.5685,2.283887354
2024-07-23 23:00,0.8215,2.133201495,0.5695,2.298314546
2024-07-23 23:15,0.8205,2.121663996,0.5695,2.298314546
2024-07-23 23:30,0.8305,2.238589623,0.5785,2.43034825
2024-07-23 23:45,0.8225,2.144773404,0.5745,2.371179744
2024-07-24,0.8315,2.250472045,0.5765,2.400666527
2024-07-24 00:15,0.8275,2.203149734,0.5755,2.385898779
2024-07-24 00:30,0.8295,2.226741776,0.5815,2.475236708
2024-07-24 00:45,0.8245,2.168020523,0.5775,2.415483011
2024-07-24 01:00,0.8315,2.250472045,0.5875,2.566332813
2024-07-24 01:15,0.8245,2.168020523,0.5765,2.400666527
2024-07-24 01:30,0.8255,2.179695771,0.5815,2.475236708
2024-07-24 01:45,0.8275,2.203149734,0.5835,2.505406504
2024-07-24 02:00,0.8305,2.238589623,0.5835,2.505406504
2024-07-24 02:15,0.8315,2.250472045,0.5845,2.520564711
2024-07-24 02:30,0.8305,2.238589623,0.5835,2.505406504
2024-07-24 02:45,0.8365,2.310403414,0.5865,2.551027845
2024-07-24 03:00,0.8315,2.250472045,0.5815,2.475236708
2024-07-24 03:15,0.8355,2.298347845,0.5805,2.460225078
2024-07-24 03:30,0.8365,2.310403414,0.5865,2.551027845
2024-07-24 03:45,0.8335,2.274340686,0.5795,2.445262265
2024-07-24 04:00,0.8425,2.383465814,0.5885,2.581686742
2024-07-24 04:15,0.8405,2.358972706,0.5825,2.490297177
2024-07-24 04:30,0.8375,2.322493666,0.5875,2.566332813
2024-07-24 04:45,0.8455,2.420466456,0.5965,2.706283195
2024-07-24 05:00,0.8435,2.395764546,0.5865,2.551027845
2024-07-24 05:15,0.8355,2.298347845,0.5895,2.597089653
2024-07-24 05:30,0.8475,2.445307744,0.5945,2.67483963
2024-07-24 05:45,0.8365,2.310403414,0.5835,2.505406504
2024-07-24 06:00,0.8385,2.33461862,0.5885,2.581686742
2024-07-24 06:15,0.8415,2.371201873,0.5855,2.535771818
2024-07-24 06:30,0.8375,2.322493666,0.5925,2.643592474
2024-07-24 06:45,0.8265,2.191405501,0.5775,2.415483011
2024-07-24 07:00,0.8155,2.064491986,0.5595,2.156225549
2024-07-24 07:15,0.8055,1.952717896,0.5575,2.128388916
2024-07-24 07:30,0.7725,1.607956732,0.5235,1.684597762
2024-07-24 07:45,0.7665,1.549208236,0.5215,1.660213239
2024-07-24 08:00,0.7505,1.398399463,0.5005,1.41561032
2024-07-24 08:15,0.7585,1.472742639,0.5095,1.517889563
2024-07-24 08:30,0.7525,1.416786874,0.4995,1.404481203
2024-07-24 08:45,0.7545,1.435306426,0.5045,1.46059685
2024-07-24 09:00,0.7465,1.36202038,0.4895,1.295768272
2024-07-24 09:15,0.7555,1.444615809,0.4985,1.393399041
2024-07-24 09:30,0.7615,1.501167936,0.5075,1.494831027
2024-07-24 09:45,0.7765,1.647791208,0.5155,1.588198974
2024-07-24 10:00,0.7645,1.52989227,0.5115,1.541136933
2024-07-24 10:15,0.7685,1.568657525,0.5075,1.494831027
2024-07-24 10:30,0.7665,1.549208236,0.5155,1.588198974
2024-07-24 10:45,0.7635,1.520284231,0.5155,1.588198974
2024-07-24 11:00,0.7695,1.578432217,0.5135,1.564573337
2024-07-24 11:15,0.7725,1.607956732,0.5195,1.63601873
2024-07-24 11:30,0.7735,1.617865118,0.5175,1.612014039
2024-07-24 11:45,0.7695,1.578432217,0.5175,1.612014039
2024-07-24 12:00,0.7675,1.558916205,0.5085,1.506336703
2024-07-24 12:15,0.7725,1.607956732,0.5215,1.660213239
2024-07-24 12:30,0.7795,1.678019122,0.5135,1.564573337
2024-07-24 12:45,0.7735,1.617865118,0.5185,1.623992669
2024-07-24 13:00,0.7755,1.637782336,0.5155,1.588198974
2024-07-24 13:15,0.7755,1.637782336,0.5115,1.541136933
2024-07-24 13:30,0.7755,1.637782336,0.5165,1.600082816
2024-07-24 13:45,0.7815,1.698339014,0.5225,1.672381737
2024-07-24 14:00,0.7815,1.698339014,0.5225,1.672381737
2024-07-24 14:15,0.7725,1.607956732,0.5185,1.623992669
2024-07-24 14:30,0.7695,1.578432217,0.5135,1.564573337
2024-07-24 14:45,0.7585,1.472742639,0.5065,1.48337251
2024-07-24 15:00,0.7715,1.5980818,0.5155,1.588198974
2024-07-24 15:15,0.7845,1.729071181,0.5295,1.758893326
2024-07-24 15:30,0.7795,1.678019122,0.5245,1.696861339
2024-07-24 15:45,0.7635,1.520284231,0.5125,1.552831494
2024-07-24 16:00,0.7675,1.558916205,0.5055,1.471961126
2024-07-24 16:15,0.7615,1.501167936,0.5065,1.48337251
2024-07-24 16:30,0.7575,1.463333894,0.5055,1.471961126
2024-07-24 16:45,0.7625,1.51070946,0.5135,1.564573337
2024-07-24 17:00,0.7615,1.501167936,0.5085,1.506336703
2024-07-24 17:15,0.7485,1.380144023,0.4995,1.404481203
2024-07-24 17:30,0.7525,1.416786874,0.5065,1.48337251
2024-07-24 17:45,0.7655,1.539533598,0.5125,1.552831494
2024-07-24 18:00,0.7565,1.453958291,0.5005,1.41561032
2024-07-24 18:15,0.7605,1.491659639,0.5085,1.506336703
2024-07-24 18:30,0.7475,1.371065737,0.5005,1.41561032
2024-07-24 18:45,0.7595,1.482184547,0.5115,1.541136933
2024-07-24 19:00,0.7585,1.472742639,0.5105,1.529489631
2024-07-24 19:15,0.7635,1.520284231,0.5195,1.63601873
2024-07-24 19:30,0.7675,1.558916205,0.5275,1.733937615
2024-07-24 19:45,0.7705,1.588240302,0.5265,1.721531241
2024-07-24 20:00,0.7755,1.637782336,0.5365,1.847741907
2024-07-24 20:15,0.7975,1.86575528,0.5505,2.032481922
2024-07-24 20:30,0.7985,1.876506567,0.5595,2.156225549
2024-07-24 20:45,0.8145,2.05316055,0.5725,2.341887733
2024-07-24 21:00,0.8245,2.168020523,0.5745,2.371179744
2024-07-24 21:15,0.8225,2.144773404,0.5765,2.400666527
2024-07-24 21:30,0.8135,2.041863393,0.5715,2.327314714
2024-07-24 21:45,0.8295,2.226741776,0.5795,2.445262265
2024-07-24 22:00,0.8295,2.226741776,0.5845,2.520564711
2024-07-24 22:15,0.8255,2.179695771,0.5875,2.566332813
2024-07-24 22:30,0.8255,2.179695771,0.5805,2.460225078
2024-07-24 22:45,0.8265,2.191405501,0.5855,2.535771818
2024-07-24 23:00,0.8245,2.168020523,0.5835,2.505406504
2024-07-24 23:15,0.8255,2.179695771,0.5805,2.460225078
2024-07-24 23:30,0.8275,2.203149734,0.5865,2.551027845
2024-07-24 23:45,0.8155,2.064491986,0.5735,2.356509402
2024-07-25,0.8195,2.110160887,0.5775,2.415483011
2024-07-25 00:15,0.8225,2.144773404,0.5855,2.535771818
2024-07-25 00:30,0.8325,2.26238906,0.5875,2.566332813
2024-07-25 00:45,0.8275,2.203149734,0.5825,2.490297177
2024-07-25 01:00,0.8375,2.322493666,0.5885,2.581686742
2024-07-25 01:15,0.8325,2.26238906,0.5865,2.551027845
2024-07-25 01:30,0.8365,2.310403414,0.5795,2.445262265
2024-07-25 01:45,0.8325,2.26238906,0.5865,2.551027845
2024-07-25 02:00,0.8365,2.310403414,0.5875,2.566332813
2024-07-25 02:15,0.8215,2.133201495,0.5785,2.43034825
2024-07-25 02:30,0.8355,2.298347845,0.5895,2.597089653
2024-07-25 02:45,0.8385,2.33461862,0.5925,2.643592474
2024-07-25 03:00,0.8305,2.238589623,0.5805,2.460225078
2024-07-25 03:15,0.8335,2.274340686,0.5915,2.628042498
2024-07-25 03:30,0.8355,2.298347845,0.5905,2.612541565
2024-07-25 03:45,0.8355,2.298347845,0.5925,2.643592474
2024-07-25 04:00,0.8425,2.383465814,0.5965,2.706283195
2024-07-25 04:15,0.8275,2.203149734,0.5875,2.566332813
2024-07-25 04:30,0.8295,2.226741776,0.5865,2.551027845
2024-07-25 04:45,0.8385,2.33461862,0.5915,2.628042498
2024-07-25 05:00,0.8375,2.322493666,0.5915,2.628042498
2024-07-25 05:15,0.8355,2.298347845,0.5855,2.535771818
2024-07-25 05:30,0.8315,2.250472045,0.5925,2.643592474
2024-07-25 05:45,0.8255,2.179695771,0.5785,2.43034825
2024-07-25 06:00,0.8375,2.322493666,0.5955,2.690536851
2024-07-25 06:15,0.8455,2.420466456,0.5955,2.690536851
2024-07-25 06:30,0.8445,2.408098087,0.5985,2.737923326
2024-07-25 06:45,0.8245,2.168020523,0.5755,2.385898779
2024-07-25 07:00,0.7975,1.86575528,0.5485,2.00551383
2024-07-25 07:15,0.7675,1.558916205,0.5185,1.623992669
2024-07-25 07:30,0.7425,1.326167792,0.4935,1.33869165
2024-07-25 07:45,0.7395,1.299623024,0.4935,1.33869165
2024-07-25 08:00,0.7255,1.179635302,0.4835,1.232783462
2024-07-25 08:15,0.7375,1.282090313,0.4995,1.404481203
2024-07-25 08:30,0.7455,1.353007928,0.4955,1.360434027
2024-07-25 08:45,0.7525,1.416786874,0.4985,1.393399041
2024-07-25 09:00,0.7505,1.398399463,0.5075,1.494831027
2024-07-25 09:15,0.7425,1.326167792,0.5025,1.438009521
2024-07-25 09:30,0.7535,1.426030121,0.5055,1.471961126
2024-07-25 09:45,0.7615,1.501167936,0.5095,1.517889563
2024-07-25 10:00,0.7585,1.472742639,0.5095,1.517889563
2024-07-25 10:15,0.7585,1.472742639,0.5105,1.529489631
2024-07-25 10:30,0.7605,1.491659639,0.5075,1.494831027
2024-07-25 10:45,0.7475,1.371065737,0.4965,1.371375479
2024-07-25 11:00,0.7555,1.444615809,0.5135,1.564573337
2024-07-25 11:15,0.7555,1.444615809,0.5085,1.506336703
2024-07-25 11:30,0.7675,1.558916205,0.5155,1.588198974
2024-07-25 11:45,0.7565,1.453958291,0.5045,1.46059685
2024-07-25 12:00,0.7635,1.520284231,0.5155,1.588198974
2024-07-25 12:15,0.7675,1.558916205,0.5185,1.623992669
2024-07-25 12:30,0.7695,1.578432217,0.5165,1.600082816
2024-07-25 12:45,0.7605,1.491659639,0.5145,1.576362489
2024-07-25 13:00,0.7655,1.539533598,0.5155,1.588198974
2024-07-25 13:15,0.7625,1.51070946,0.5125,1.552831494
2024-07-25 13:30,0.7585,1.472742639,0.5085,1.506336703
2024-07-25 13:45,0.7655,1.539533598,0.5105,1.529489631
2024-07-25 14:00,0.7605,1.491659639,0.5125,1.552831494
2024-07-25 14:15,0.7645,1.52989227,0.5175,1.612014039
2024-07-25 14:30,0.7645,1.52989227,0.5095,1.517889563
2024-07-25 14:45,0.7715,1.5980818,0.5135,1.564573337
2024-07-25 15:00,0.7595,1.482184547,0.5095,1.517889563
2024-07-25 15:15,0.7595,1.482184547,0.5085,1.506336703
2024-07-25 15:30,0.7475,1.371065737,0.5055,1.471961126
2024-07-25 15:45,0.7605,1.491659639,0.5105,1.529489631
2024-07-25 16:00,0.7585,1.472742639,0.5125,1.552831494
2024-07-25 16:15,0.7545,1.435306426,0.5085,1.506336703
2024-07-25 16:30,0.7525,1.416786874,0.5025,1.438009521
2024-07-25 16:45,0.7555,1.444615809,0.5045,1.46059685
2024-07-25 17:00,0.7605,1.491659639,0.5095,1.517889563
2024-07-25 17:15,0.7615,1.501167936,0.5135,1.564573337
2024-07-25 17:30,0.7545,1.435306426,0.5135,1.564573337
2024-07-25 17:45,0.7525,1.416786874,0.5125,1.552831494
2024-07-25 18:00,0.7585,1.472742639,0.5185,1.623992669
2024-07-25 18:15,0.7495,1.389255258,0.5095,1.517889563
2024-07-25 18:30,0.7505,1.398399463,0.5095,1.517889563
2024-07-25 18:45,0.7495,1.389255258,0.5055,1.471961126
2024-07-25 19:00,0.7535,1.426030121,0.5135,1.564573337
2024-07-25 19:15,0.7535,1.426030121,0.5135,1.564573337
2024-07-25 19:30,0.7745,1.627806979,0.5345,1.82211766
2024-07-25 19:45,0.7725,1.607956732,0.5265,1.721531241
2024-07-25 20:00,0.7765,1.647791208,0.5385,1.873557584
2024-07-25 20:15,0.7795,1.678019122,0.5415,1.912640433
2024-07-25 20:30,0.7725,1.607956732,0.5335,1.809377265
2024-07-25 20:45,0.7735,1.617865118,0.5345,1.82211766
2024-07-25 21:00,0.7725,1.607956732,0.5295,1.758893326
2024-07-25 21:15,0.7805,1.688162259,0.5385,1.873557584
2024-07-25 21:30,0.7815,1.698339014,0.5425,1.925763963
2024-07-25 21:45,0.7985,1.876506567,0.5575,2.128388916
2024-07-25 22:00,0.7875,1.760106621,0.5495,2.0189738
2024-07-25 22:15,0.7945,1.833705062,0.5615,2.184255673
2024-07-25 22:30,0.8035,1.93077298,0.5625,2.198343349
